,state,county,politics,color
1571,Minnesota,Todd,"[['Dem', 59.3, 6796], ['GOP', 36.1, 4139], ['Inp', 3.1, 359], ['GRP', 1.1, 125], ['Oth', 0.4, 45]]",democrat
1572,Minnesota,Rock,"[['GOP', 47.9, 2245], ['Dem', 45.8, 2147], ['Inp', 4.5, 210], ['GRP', 1.3, 60], ['Oth', 0.6, 27]]",republican
1573,Minnesota,Carlton,"[['Dem', 72.6, 13054], ['GOP', 23.9, 4290], ['Inp', 2.3, 406], ['GRP', 0.9, 163], ['Oth', 0.3, 56]]",democrat
1574,Minnesota,Martin,"[['Dem', 57.9, 6167], ['GOP', 36.8, 3924], ['Inp', 3.3, 350], ['GRP', 1.5, 164], ['Oth', 0.5, 55]]",democrat
1575,Minnesota,Koochiching,"[['Dem', 69.0, 4315], ['GOP', 27.3, 1704], ['Inp', 2.3, 145], ['GRP', 1.1, 67], ['Oth', 0.4, 22]]",democrat
1576,Minnesota,Faribault,"[['Dem', 63.7, 4788], ['GOP', 31.6, 2377], ['Inp', 2.9, 220], ['GRP', 1.3, 96], ['Oth', 0.5, 35]]",democrat
1577,Minnesota,Stevens,"[['Dem', 63.0, 3455], ['GOP', 33.2, 1820], ['Inp', 2.5, 138], ['GRP', 0.7, 41], ['Oth', 0.6, 34]]",democrat
1578,Minnesota,Meeker,"[['Dem', 59.4, 7111], ['GOP', 35.3, 4224], ['Inp', 3.6, 428], ['GRP', 1.3, 156], ['Oth', 0.4, 44]]",democrat
1579,Montana,Lincoln,"[['GOP', 56.9, 5069], ['Dem', 34.6, 3083], ['Lib', 8.5, 756]]",republican
1580,Montana,Ravalli,"[['GOP', 54.4, 10812], ['Dem', 38.2, 7592], ['Lib', 7.3, 1454]]",republican
1581,Montana,Flathead,"[['GOP', 55.5, 23648], ['Dem', 37.1, 15825], ['Lib', 7.4, 3158]]",republican
1582,Montana,Carter,"[['GOP', 75.1, 536], ['Dem', 17.5, 125], ['Lib', 7.4, 53]]",republican
1583,Montana,Cascade,"[['Dem', 52.5, 17922], ['GOP', 42.0, 14351], ['Lib', 5.5, 1894]]",democrat
1584,Montana,Prairie,"[['GOP', 59.2, 418], ['Dem', 33.4, 236], ['Lib', 7.4, 52]]",republican
1585,Montana,Richland,"[['GOP', 62.9, 2905], ['Dem', 30.2, 1395], ['Lib', 6.8, 315]]",republican
1586,Montana,Sweet Grass,"[['GOP', 62.7, 1324], ['Dem', 31.2, 658], ['Lib', 6.1, 129]]",republican
1587,Montana,Golden Valley,"[['GOP', 57.5, 276], ['Dem', 36.3, 174], ['Lib', 6.3, 30]]",republican
1588,Montana,Wheatland,"[['GOP', 56.3, 557], ['Dem', 36.8, 364], ['Lib', 6.9, 68]]",republican
1589,Montana,McCone,"[['GOP', 61.3, 615], ['Dem', 32.7, 328], ['Lib', 6.1, 61]]",republican
1590,Montana,Sanders,"[['GOP', 54.1, 3213], ['Dem', 34.3, 2039], ['Lib', 11.6, 692]]",republican
1591,Montana,Judith Basin,"[['GOP', 57.2, 700], ['Dem', 35.9, 439], ['Lib', 6.9, 85]]",republican
1592,Montana,Beaverhead,"[['GOP', 60.0, 2849], ['Dem', 31.6, 1501], ['Lib', 8.4, 400]]",republican
1593,Montana,Phillips,"[['GOP', 65.6, 1465], ['Dem', 27.2, 607], ['Lib', 7.2, 160]]",republican
1594,Montana,Daniels,"[['GOP', 60.6, 604], ['Dem', 32.6, 325], ['Lib', 6.8, 68]]",republican
1595,Montana,Powell,"[['GOP', 51.2, 1422], ['Dem', 41.8, 1162], ['Lib', 7.1, 196]]",republican
1596,Montana,Big Horn,"[['Dem', 67.2, 3088], ['GOP', 28.3, 1298], ['Lib', 4.5, 207]]",democrat
1597,Montana,Toole,"[['GOP', 57.0, 1209], ['Dem', 34.0, 721], ['Lib', 9.0, 190]]",republican
1598,Montana,Dawson,"[['GOP', 56.5, 2501], ['Dem', 35.5, 1569], ['Lib', 8.0, 354]]",republican
1599,Montana,Chouteau,"[['Dem', 48.1, 1363], ['GOP', 46.5, 1317], ['Lib', 5.4, 154]]",democrat
1600,Montana,Sheridan,"[['GOP', 51.8, 992], ['Dem', 42.2, 808], ['Lib', 6.1, 116]]",republican
1601,Montana,Liberty,"[['GOP', 57.0, 568], ['Dem', 36.9, 368], ['Lib', 6.0, 60]]",republican
1602,Montana,Lewis and Clark,"[['Dem', 54.3, 18024], ['GOP', 40.2, 13339], ['Lib', 5.5, 1827]]",democrat
1603,Montana,Rosebud,"[['Dem', 48.6, 1768], ['GOP', 44.1, 1602], ['Lib', 7.3, 266]]",democrat
1604,Montana,Gallatin,"[['Dem', 51.5, 24309], ['GOP', 42.6, 20140], ['Lib', 5.9, 2778]]",democrat
1605,Montana,Garfield,"[['GOP', 79.0, 558], ['Dem', 14.3, 101], ['Lib', 6.7, 47]]",republican
1606,Montana,Blaine,"[['Dem', 63.8, 1814], ['GOP', 31.3, 891], ['Lib', 4.9, 139]]",democrat
1607,Montana,Treasure,"[['GOP', 54.6, 251], ['Dem', 33.9, 156], ['Lib', 11.5, 53]]",republican
1608,Montana,Custer,"[['GOP', 49.3, 2647], ['Dem', 42.3, 2271], ['Lib', 8.4, 449]]",republican
1609,Montana,Powder River,"[['GOP', 70.1, 719], ['Dem', 23.3, 239], ['Lib', 6.5, 67]]",republican
1610,Montana,Pondera,"[['GOP', 49.9, 1352], ['Dem', 43.5, 1180], ['Lib', 6.6, 180]]",republican
1611,Montana,Glacier,"[['Dem', 69.0, 2976], ['GOP', 25.4, 1094], ['Lib', 5.7, 244]]",democrat
1612,Montana,Park,"[['Dem', 48.2, 4192], ['GOP', 44.1, 3838], ['Lib', 7.7, 668]]",democrat
1613,Montana,Missoula,"[['Dem', 63.9, 38130], ['GOP', 31.4, 18718], ['Lib', 4.7, 2811]]",democrat
1614,Montana,Musselshell,"[['GOP', 61.2, 1433], ['Dem', 28.6, 670], ['Lib', 10.1, 237]]",republican
1615,Montana,Petroleum,"[['GOP', 67.6, 202], ['Dem', 24.4, 73], ['Lib', 8.0, 24]]",republican
1616,Montana,Roosevelt,"[['Dem', 61.3, 2229], ['GOP', 33.6, 1223], ['Lib', 5.1, 187]]",democrat
1617,Montana,Silver Bow,"[['Dem', 69.3, 11584], ['GOP', 24.6, 4112], ['Lib', 6.1, 1012]]",democrat
1618,Montana,Mineral,"[['GOP', 47.5, 960], ['Dem', 42.7, 864], ['Lib', 9.8, 199]]",republican
1619,Montana,Hill,"[['Dem', 59.0, 4025], ['GOP', 34.2, 2337], ['Lib', 6.8, 463]]",democrat
1620,Montana,Teton,"[['GOP', 53.2, 1746], ['Dem', 40.4, 1327], ['Lib', 6.4, 210]]",republican
1621,Montana,Valley,"[['GOP', 46.9, 1824], ['Dem', 45.0, 1750], ['Lib', 8.1, 315]]",republican
1622,Montana,Fergus,"[['GOP', 58.2, 3522], ['Dem', 33.9, 2052], ['Lib', 7.9, 480]]",republican
1623,Montana,Broadwater,"[['GOP', 57.5, 1730], ['Dem', 33.0, 992], ['Lib', 9.5, 287]]",republican
1624,Montana,Wibaux,"[['GOP', 62.3, 339], ['Dem', 27.4, 149], ['Lib', 10.3, 56]]",republican
1625,Montana,Granite,"[['GOP', 52.5, 895], ['Dem', 38.5, 657], ['Lib', 9.0, 153]]",republican
1626,Montana,Stillwater,"[['GOP', 56.8, 2603], ['Dem', 36.7, 1681], ['Lib', 6.5, 297]]",republican
1627,Montana,Deer Lodge,"[['Dem', 69.7, 3094], ['GOP', 23.3, 1036], ['Lib', 6.9, 307]]",democrat
1628,Montana,Jefferson,"[['GOP', 51.7, 3377], ['Dem', 40.9, 2669], ['Lib', 7.4, 485]]",republican
1629,Montana,Lake,"[['Dem', 49.0, 6460], ['GOP', 43.1, 5684], ['Lib', 7.8, 1034]]",democrat
1630,Montana,Carbon,"[['GOP', 47.6, 2772], ['Dem', 45.8, 2666], ['Lib', 6.6, 382]]",republican
1631,Montana,Yellowstone,"[['Dem', 47.1, 32397], ['Lib', 6.4, 4373], ['GOP', 46.6, 32051]]",democrat
1632,Montana,Fallon,"[['GOP', 59.2, 836], ['Dem', 29.9, 422], ['Lib', 10.8, 153]]",republican
1633,Montana,Meagher,"[['GOP', 55.6, 544], ['Dem', 34.9, 342], ['Lib', 9.5, 93]]",republican
1634,Montana,Madison,"[['GOP', 58.9, 2677], ['Dem', 33.2, 1510], ['Lib', 7.9, 359]]",republican
1635,New Mexico,Lincoln,"[['GOP', 63.2, 5757], ['Dem', 32.2, 2937], ['IAP', 4.5, 413]]",republican
1636,New Mexico,Santa Fe,"[['Dem', 71.9, 48164], ['GOP', 25.5, 17070], ['IAP', 2.6, 1744]]",democrat
1637,New Mexico,Rio Arriba,"[['Dem', 66.4, 10002], ['GOP', 30.6, 4617], ['IAP', 3.0, 449]]",democrat
1638,New Mexico,Bernalillo,"[['Dem', 53.8, 141353], ['GOP', 43.1, 113141], ['IAP', 3.1, 8225]]",democrat
1639,New Mexico,Cibola,"[['Dem', 55.1, 4448], ['GOP', 39.9, 3220], ['IAP', 4.9, 398]]",democrat
1640,New Mexico,Los Alamos,"[['GOP', 54.5, 5743], ['Dem', 43.0, 4540], ['IAP', 2.5, 264]]",republican
1641,New Mexico,De Baca,"[['GOP', 66.5, 584], ['Dem', 33.1, 291], ['IAP', 0.3, 3]]",republican
1642,New Mexico,Harding,"[['GOP', 54.4, 322], ['Dem', 42.1, 249], ['IAP', 3.5, 21]]",republican
1643,New Mexico,Colfax,"[['GOP', 47.8, 2791], ['Dem', 47.8, 2789], ['IAP', 4.4, 256]]",republican
1644,New Mexico,Otero,"[['GOP', 61.1, 11849], ['Dem', 33.7, 6540], ['IAP', 5.2, 1004]]",republican
1645,New Mexico,San Miguel,"[['Dem', 72.9, 8226], ['GOP', 24.2, 2730], ['IAP', 3.0, 334]]",democrat
1646,New Mexico,Chaves,"[['GOP', 63.7, 12949], ['Dem', 32.5, 6610], ['IAP', 3.8, 777]]",republican
1647,New Mexico,Lea,"[['GOP', 72.8, 12134], ['Dem', 24.0, 3996], ['IAP', 3.3, 549]]",republican
1648,New Mexico,Socorro,"[['Dem', 52.5, 3681], ['GOP', 43.0, 3017], ['IAP', 4.5, 319]]",democrat
1649,New Mexico,Eddy,"[['GOP', 64.5, 12212], ['Dem', 31.9, 6039], ['IAP', 3.6, 673]]",republican
1650,New Mexico,Sandoval,"[['GOP', 48.7, 25776], ['Dem', 47.9, 25353], ['IAP', 3.5, 1844]]",republican
1651,New Mexico,Taos,"[['Dem', 75.1, 11259], ['GOP', 22.0, 3295], ['IAP', 2.9, 438]]",democrat
1652,New Mexico,Curry,"[['GOP', 68.0, 8949], ['Dem', 28.5, 3753], ['IAP', 3.5, 457]]",republican
1653,New Mexico,Union,"[['GOP', 70.1, 1188], ['Dem', 26.0, 441], ['IAP', 3.8, 65]]",republican
1654,New Mexico,Hidalgo,"[['GOP', 48.1, 906], ['Dem', 47.3, 891], ['IAP', 4.7, 88]]",republican
1655,New Mexico,Sierra,"[['GOP', 55.3, 2789], ['Dem', 39.3, 1984], ['IAP', 5.4, 271]]",republican
1656,New Mexico,Torrance,"[['GOP', 59.3, 3772], ['Dem', 36.2, 2302], ['IAP', 4.5, 283]]",republican
1657,New Mexico,Quay,"[['GOP', 57.7, 2095], ['Dem', 38.1, 1383], ['IAP', 4.1, 150]]",republican
1658,New Mexico,Roosevelt,"[['GOP', 67.0, 3912], ['Dem', 28.5, 1666], ['IAP', 4.5, 265]]",republican
1659,New Mexico,San Juan,"[['GOP', 64.1, 29176], ['Dem', 31.4, 14308], ['IAP', 4.5, 2026]]",republican
1660,New Mexico,McKinley,"[['Dem', 60.4, 12621], ['GOP', 35.7, 7457], ['IAP', 3.9, 810]]",democrat
1661,New Mexico,Guadalupe,"[['Dem', 66.0, 1299], ['GOP', 30.7, 603], ['IAP', 3.3, 65]]",democrat
1662,New Mexico,Mora,"[['Dem', 70.0, 1800], ['GOP', 27.3, 701], ['IAP', 2.8, 71]]",democrat
1663,New Mexico,Catron,"[['GOP', 65.2, 1357], ['Dem', 28.3, 588], ['IAP', 6.5, 135]]",republican
1664,New Mexico,Valencia,"[['GOP', 48.5, 13344], ['Dem', 47.5, 13078], ['IAP', 4.0, 1089]]",republican
1665,New Mexico,Grant,"[['Dem', 55.0, 6973], ['GOP', 40.9, 5182], ['IAP', 4.1, 515]]",democrat
1666,New Mexico,Dona Ana,"[['Dem', 56.3, 36226], ['GOP', 38.6, 24846], ['IAP', 5.1, 3295]]",democrat
1667,New Mexico,Luna,"[['Dem', 47.4, 3484], ['GOP', 47.0, 3454], ['IAP', 5.6, 414]]",democrat
1668,Maine,Lincoln,"[['NPA', 55.9, 11493], ['GOP', 32.3, 6638], ['Dem', 9.0, 1850], ['Ind', 1.1, 227], ['NPA', 1.0, 211], ['NPA', 0.7, 143]]",independent
1669,Maine,Androscoggin,"[['NPA', 52.2, 26685], ['GOP', 30.5, 15621], ['Dem', 13.3, 6792], ['Ind', 2.0, 1044], ['NPA', 1.1, 555], ['NPA', 0.9, 437]]",independent
1670,Maine,Piscataquis,"[['NPA', 45.6, 4032], ['GOP', 40.2, 3553], ['Dem', 10.4, 919], ['Ind', 1.5, 136], ['NPA', 1.4, 126], ['NPA', 0.9, 77]]",independent
1671,Maine,York,"[['NPA', 52.8, 55924], ['GOP', 29.5, 31216], ['Dem', 14.9, 15741], ['Ind', 1.5, 1568], ['NPA', 0.7, 766], ['NPA', 0.7, 726]]",independent
1672,Maine,Washington,"[['NPA', 43.6, 6656], ['GOP', 37.6, 5729], ['Dem', 14.7, 2249], ['Ind', 1.8, 282], ['NPA', 1.1, 174], ['NPA', 1.1, 161]]",independent
1673,Maine,Waldo,"[['NPA', 50.6, 10387], ['GOP', 33.7, 6921], ['Dem', 12.3, 2523], ['Ind', 1.5, 306], ['NPA', 1.0, 210], ['NPA', 0.9, 180]]",independent
1674,Maine,Sagadahoc,"[['NPA', 60.2, 12422], ['GOP', 28.0, 5789], ['Dem', 8.8, 1818], ['NPA', 1.2, 258], ['Ind', 1.0, 199], ['NPA', 0.8, 164]]",independent
1675,Maine,Aroostook,"[['NPA', 45.2, 14652], ['GOP', 34.9, 11334], ['Dem', 16.0, 5200], ['Ind', 1.7, 549], ['NPA', 1.1, 351], ['NPA', 1.1, 350]]",independent
1676,Maine,Cumberland,"[['NPA', 58.4, 93927], ['GOP', 26.0, 41791], ['Dem', 13.0, 20942], ['Ind', 1.3, 2158], ['NPA', 0.6, 992], ['NPA', 0.6, 989]]",independent
1677,Maine,Kennebec,"[['NPA', 53.3, 33395], ['GOP', 30.7, 19213], ['Dem', 12.9, 8116], ['Ind', 1.4, 853], ['NPA', 0.9, 572], ['NPA', 0.8, 529]]",independent
1678,Maine,Oxford,"[['NPA', 52.8, 15012], ['GOP', 30.0, 8517], ['Dem', 13.5, 3822], ['Ind', 1.7, 490], ['NPA', 1.0, 286], ['NPA', 1.0, 279]]",independent
1679,Maine,Hancock,"[['NPA', 50.9, 15379], ['GOP', 32.3, 9753], ['Dem', 13.7, 4143], ['Ind', 1.6, 493], ['NPA', 0.8, 228], ['NPA', 0.7, 202]]",independent
1680,Maine,Knox,"[['NPA', 57.7, 12533], ['GOP', 28.2, 6129], ['Dem', 11.7, 2533], ['Ind', 1.0, 208], ['NPA', 0.7, 159], ['NPA', 0.7, 159]]",independent
1681,Maine,Franklin,"[['NPA', 53.3, 8477], ['GOP', 30.0, 4765], ['Dem', 13.1, 2079], ['Ind', 2.0, 313], ['NPA', 1.0, 155], ['NPA', 0.7, 116]]",independent
1682,Maine,Somerset,"[['NPA', 45.3, 11044], ['GOP', 36.8, 8982], ['Dem', 13.9, 3387], ['Ind', 1.6, 386], ['NPA', 1.4, 344], ['NPA', 1.0, 250]]",independent
1683,Maine,Penobscot,"[['NPA', 46.8, 36112], ['GOP', 35.9, 27693], ['Dem', 12.4, 9580], ['NPA', 1.8, 1372], ['NPA', 1.7, 1302], ['Ind', 1.4, 1085]]",independent
1684,Vermont,Bennington,"[['Ind', 67.3, 11525], ['GOP', 25.9, 4437], ['Ind', 3.7, 626], ['LUn', 1.4, 233], ['Ind', 1.2, 211], ['Ind', 0.5, 90]]",independent
1685,Vermont,Chittenden,"[['Ind', 73.8, 54854], ['GOP', 23.0, 17098], ['Ind', 1.7, 1263], ['Ind', 0.7, 536], ['LUn', 0.6, 414], ['Ind', 0.2, 155]]",independent
1686,Vermont,Caledonia,"[['Ind', 66.6, 8763], ['GOP', 29.3, 3858], ['Ind', 1.9, 255], ['LUn', 1.1, 142], ['Ind', 0.8, 103], ['Ind', 0.3, 39]]",independent
1687,Vermont,Washington,"[['Ind', 74.3, 21499], ['GOP', 22.3, 6448], ['Ind', 1.6, 461], ['LUn', 0.8, 243], ['Ind', 0.6, 186], ['Ind', 0.4, 103]]",independent
1688,Vermont,Windsor,"[['Ind', 70.4, 19806], ['GOP', 25.3, 7115], ['Ind', 2.6, 733], ['Ind', 0.7, 195], ['LUn', 0.7, 192], ['Ind', 0.3, 87]]",independent
1689,Vermont,Lamoille,"[['Ind', 73.7, 8701], ['GOP', 22.6, 2672], ['Ind', 2.1, 247], ['Ind', 0.8, 96], ['LUn', 0.6, 68], ['Ind', 0.2, 19]]",independent
1690,Vermont,Addison,"[['Ind', 72.4, 12875], ['GOP', 24.4, 4332], ['Ind', 1.5, 273], ['Ind', 0.8, 135], ['LUn', 0.6, 102], ['Ind', 0.3, 57]]",independent
1691,Vermont,Grand Isle,"[['Ind', 68.7, 2769], ['GOP', 27.8, 1119], ['Ind', 1.7, 67], ['Ind', 1.0, 40], ['LUn', 0.6, 25], ['Ind', 0.2, 10]]",independent
1692,Vermont,Rutland,"[['Ind', 65.2, 18285], ['GOP', 30.6, 8586], ['Ind', 2.3, 633], ['LUn', 0.8, 236], ['Ind', 0.8, 222], ['Ind', 0.3, 95]]",independent
1693,Vermont,Essex,"[['Ind', 63.8, 1746], ['GOP', 31.0, 848], ['Ind', 2.7, 75], ['Ind', 1.2, 32], ['LUn', 0.7, 20], ['Ind', 0.5, 15]]",independent
1694,Vermont,Franklin,"[['Ind', 68.7, 13607], ['GOP', 26.9, 5336], ['Ind', 2.2, 436], ['Ind', 1.4, 286], ['LUn', 0.6, 115], ['Ind', 0.2, 37]]",independent
1695,Vermont,Orange,"[['Ind', 70.4, 9749], ['GOP', 25.5, 3533], ['Ind', 1.8, 245], ['LUn', 0.8, 116], ['Ind', 0.8, 107], ['Ind', 0.7, 97]]",independent
1696,Vermont,Orleans,"[['Ind', 69.6, 8032], ['GOP', 26.9, 3106], ['Ind', 1.6, 189], ['LUn', 0.9, 108], ['Ind', 0.7, 78], ['Ind', 0.3, 30]]",independent
1697,Vermont,Windham,"[['Ind', 74.7, 16042], ['GOP', 19.3, 4141], ['Ind', 2.6, 559], ['LUn', 2.3, 497], ['Ind', 0.8, 176], ['Ind', 0.2, 52]]",independent
1698,West Virginia,Brooke,"[['Dem', 71.0, 6395], ['GOP', 27.3, 2454], ['Mnt', 1.7, 154]]",democrat
1699,West Virginia,Lincoln,"[['Dem', 66.9, 4454], ['GOP', 30.6, 2036], ['Mnt', 2.6, 172]]",democrat
1700,West Virginia,Hardy,"[['Dem', 54.6, 2752], ['GOP', 42.9, 2162], ['Mnt', 2.5, 124]]",democrat
1701,West Virginia,Wood,"[['Dem', 63.0, 20635], ['GOP', 35.1, 11489], ['Mnt', 1.9, 628]]",democrat
1702,West Virginia,Wetzel,"[['Dem', 66.7, 3831], ['GOP', 30.9, 1776], ['Mnt', 2.3, 134]]",democrat
1703,West Virginia,Summers,"[['Dem', 65.2, 3011], ['GOP', 31.3, 1447], ['Mnt', 3.4, 158]]",democrat
1704,West Virginia,Doddridge,"[['GOP', 54.7, 1476], ['Dem', 41.9, 1132], ['Mnt', 3.4, 92]]",republican
1705,West Virginia,Harrison,"[['Dem', 57.3, 14898], ['GOP', 39.9, 10372], ['Mnt', 2.8, 734]]",democrat
1706,West Virginia,Hancock,"[['Dem', 67.5, 7842], ['GOP', 30.9, 3585], ['Mnt', 1.6, 183]]",democrat
1707,West Virginia,Wirt,"[['Dem', 65.5, 1399], ['GOP', 31.7, 677], ['Mnt', 2.8, 60]]",democrat
1708,West Virginia,Monroe,"[['Dem', 58.8, 2967], ['GOP', 38.4, 1938], ['Mnt', 2.9, 144]]",democrat
1709,West Virginia,Taylor,"[['Dem', 56.7, 3342], ['GOP', 40.9, 2412], ['Mnt', 2.4, 141]]",democrat
1710,West Virginia,Ritchie,"[['Dem', 52.4, 1953], ['GOP', 45.0, 1676], ['Mnt', 2.6, 97]]",democrat
1711,West Virginia,McDowell,"[['Dem', 72.2, 4343], ['GOP', 25.6, 1541], ['Mnt', 2.1, 129]]",democrat
1712,West Virginia,Logan,"[['Dem', 74.7, 8614], ['GOP', 23.9, 2754], ['Mnt', 1.5, 169]]",democrat
1713,West Virginia,Mason,"[['Dem', 70.3, 6711], ['GOP', 27.8, 2657], ['Mnt', 1.8, 175]]",democrat
1714,West Virginia,Boone,"[['Dem', 70.0, 5913], ['GOP', 27.2, 2300], ['Mnt', 2.8, 238]]",democrat
1715,West Virginia,Raleigh,"[['Dem', 59.4, 16539], ['GOP', 38.4, 10690], ['Mnt', 2.2, 625]]",democrat
1716,West Virginia,Wayne,"[['Dem', 69.2, 9561], ['GOP', 29.1, 4027], ['Mnt', 1.7, 228]]",democrat
1717,West Virginia,Hampshire,"[['Dem', 50.0, 3950], ['GOP', 47.5, 3754], ['Mnt', 2.5, 200]]",democrat
1718,West Virginia,Putnam,"[['Dem', 57.5, 13407], ['GOP', 40.0, 9323], ['Mnt', 2.5, 573]]",democrat
1719,West Virginia,Nicholas,"[['Dem', 61.4, 5367], ['GOP', 34.4, 3004], ['Mnt', 4.2, 367]]",democrat
1720,West Virginia,Mercer,"[['Dem', 59.6, 12210], ['GOP', 38.4, 7878], ['Mnt', 2.0, 412]]",democrat
1721,West Virginia,Morgan,"[['Dem', 51.0, 3415], ['GOP', 45.8, 3068], ['Mnt', 3.1, 210]]",democrat
1722,West Virginia,Clay,"[['Dem', 62.6, 1878], ['GOP', 33.0, 988], ['Mnt', 4.4, 132]]",democrat
1723,West Virginia,Barbour,"[['Dem', 58.9, 3345], ['GOP', 38.5, 2186], ['Mnt', 2.6, 148]]",democrat
1724,West Virginia,Roane,"[['Dem', 64.2, 3187], ['GOP', 32.0, 1592], ['Mnt', 3.8, 189]]",democrat
1725,West Virginia,Fayette,"[['Dem', 63.0, 8693], ['GOP', 32.6, 4502], ['Mnt', 4.4, 606]]",democrat
1726,West Virginia,Gilmer,"[['Dem', 55.6, 1390], ['GOP', 35.0, 874], ['Mnt', 9.4, 236]]",democrat
1727,West Virginia,Calhoun,"[['Dem', 62.4, 1323], ['GOP', 32.3, 685], ['Mnt', 5.3, 113]]",democrat
1728,West Virginia,Jackson,"[['Dem', 61.9, 6989], ['GOP', 36.0, 4066], ['Mnt', 2.2, 244]]",democrat
1729,West Virginia,Ohio,"[['Dem', 63.6, 10962], ['GOP', 34.1, 5874], ['Mnt', 2.3, 405]]",democrat
1730,West Virginia,Marion,"[['Dem', 63.9, 13532], ['GOP', 33.3, 7054], ['Mnt', 2.8, 600]]",democrat
1731,West Virginia,Monongalia,"[['Dem', 51.5, 15724], ['GOP', 43.9, 13422], ['Mnt', 4.6, 1409]]",democrat
1732,West Virginia,Wyoming,"[['Dem', 63.0, 4626], ['GOP', 34.2, 2511], ['Mnt', 2.8, 207]]",democrat
1733,West Virginia,Mingo,"[['Dem', 72.8, 6312], ['GOP', 25.5, 2206], ['Mnt', 1.7, 148]]",democrat
1734,West Virginia,Greenbrier,"[['Dem', 63.0, 7906], ['GOP', 32.5, 4079], ['Mnt', 4.6, 574]]",democrat
1735,West Virginia,Cabell,"[['Dem', 68.7, 21723], ['GOP', 28.6, 9030], ['Mnt', 2.8, 870]]",democrat
1736,West Virginia,Mineral,"[['Dem', 51.3, 5523], ['GOP', 47.0, 5055], ['Mnt', 1.7, 180]]",democrat
1737,West Virginia,Preston,"[['GOP', 58.1, 6289], ['Dem', 38.2, 4137], ['Mnt', 3.6, 390]]",republican
1738,West Virginia,Randolph,"[['Dem', 62.1, 5958], ['GOP', 34.5, 3308], ['Mnt', 3.3, 321]]",democrat
1739,West Virginia,Webster,"[['Dem', 62.6, 1741], ['GOP', 31.9, 887], ['Mnt', 5.5, 153]]",democrat
1740,West Virginia,Berkeley,"[['Dem', 53.3, 19124], ['GOP', 44.3, 15886], ['Mnt', 2.3, 838]]",democrat
1741,West Virginia,Braxton,"[['Dem', 69.1, 3130], ['GOP', 28.3, 1281], ['Mnt', 2.6, 118]]",democrat
1742,West Virginia,Tyler,"[['Dem', 56.1, 1788], ['GOP', 41.6, 1327], ['Mnt', 2.4, 75]]",democrat
1743,West Virginia,Jefferson,"[['Dem', 56.6, 12146], ['GOP', 39.5, 8480], ['Mnt', 3.8, 819]]",democrat
1744,West Virginia,Marshall,"[['Dem', 65.8, 6383], ['GOP', 32.1, 3119], ['Mnt', 2.1, 204]]",democrat
1745,West Virginia,Lewis,"[['Dem', 54.3, 3430], ['GOP', 42.0, 2656], ['Mnt', 3.7, 231]]",democrat
1746,West Virginia,Pendleton,"[['Dem', 51.3, 1661], ['GOP', 46.2, 1495], ['Mnt', 2.4, 79]]",democrat
1747,West Virginia,Upshur,"[['Dem', 53.9, 4361], ['GOP', 43.2, 3496], ['Mnt', 2.9, 232]]",democrat
1748,West Virginia,Pocahontas,"[['Dem', 60.2, 2079], ['GOP', 32.8, 1133], ['Mnt', 6.9, 239]]",democrat
1749,West Virginia,Pleasants,"[['Dem', 63.5, 1755], ['GOP', 34.5, 953], ['Mnt', 2.0, 56]]",democrat
1750,West Virginia,Kanawha,"[['Dem', 62.3, 45850], ['GOP', 33.5, 24653], ['Mnt', 4.2, 3106]]",democrat
1751,West Virginia,Grant,"[['GOP', 65.6, 2947], ['Dem', 32.7, 1467], ['Mnt', 1.8, 79]]",republican
1752,West Virginia,Tucker,"[['Dem', 56.2, 1768], ['GOP', 41.2, 1295], ['Mnt', 2.6, 83]]",democrat
1753,California,Del Norte,"[['GOP', 53.1, 4135], ['Dem', 46.9, 3658]]",republican
1754,California,Humboldt,"[['Dem', 64.5, 29126], ['GOP', 35.5, 16037]]",democrat
1755,California,Santa Barbara,"[['Dem', 59.2, 84304], ['GOP', 40.8, 58191]]",democrat
1756,California,Yolo,"[['Dem', 67.5, 39430], ['GOP', 32.5, 18999]]",democrat
1757,California,Kern,"[['GOP', 58.7, 118295], ['Dem', 41.3, 83163]]",republican
1758,California,Sonoma,"[['Dem', 73.4, 125775], ['GOP', 26.6, 45562]]",democrat
1759,California,El Dorado,"[['GOP', 58.8, 49504], ['Dem', 41.2, 34698]]",republican
1760,California,Santa Clara,"[['Dem', 72.6, 347770], ['GOP', 27.4, 131531]]",democrat
1761,California,Yuba,"[['GOP', 59.8, 8794], ['Dem', 40.2, 5918]]",republican
1762,California,Santa Cruz,"[['Dem', 77.5, 61637], ['GOP', 22.5, 17855]]",democrat
1763,California,Trinity,"[['GOP', 52.8, 2627], ['Dem', 47.2, 2349]]",republican
1764,California,San Mateo,"[['Dem', 76.4, 157562], ['GOP', 23.6, 48597]]",democrat
1765,California,Fresno,"[['GOP', 51.0, 90107], ['Dem', 49.0, 86431]]",republican
1766,California,Madera,"[['GOP', 59.8, 19016], ['Dem', 40.2, 12764]]",republican
1767,California,Calaveras,"[['GOP', 58.3, 10611], ['Dem', 41.7, 7604]]",republican
1768,California,Sacramento,"[['Dem', 59.9, 254556], ['GOP', 40.1, 170690]]",democrat
1769,California,Sierra,"[['GOP', 61.5, 1078], ['Dem', 38.5, 676]]",republican
